ticker,sleeve,last_close,ret_6m,benchmark_hurdle,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
PBW,offensive,32.77000045776367,0.13322789644301536,-0.0008168884016981348,0.4002064180041002,1.1490006764729819,True,True,True,-0.33174819083622964,-0.39058333313799265,0.05883514230176301,-0.6847421428774683,False,True,False,13.967753660739747,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
IWM,offensive,251.82000732421875,0.047656894835746755,-0.0008168884016981348,0.22265294529460164,6.018678792317709,True,True,True,-3.2938329490084755,-3.333830748728045,0.03999779971956974,-2.8276126228693217,False,True,False,13.788907959424444,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
LIT,offensive,72.0199966430664,0.30967648935075065,-0.0008168884016981348,0.39680398753949375,2.2073323567708334,True,True,True,-0.5145607485510197,-0.4522063405712186,-0.06235440797980113,-0.894530336814686,False,True,False,12.842426502137675,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XBI,offensive,123.91999816894531,0.27596426674547536,-0.0008168884016981348,0.28834076861253705,3.4026667277018228,True,True,True,-1.0568161327256007,-0.777522511257824,-0.2792936214677767,-1.5340801002370181,False,True,False,12.824692970925152,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
PICK,offensive,55.31999969482422,0.3047725695744057,-0.0008168884016981348,0.4019278750774387,2.006999969482422,True,True,True,-1.5796668685545683,-1.1407082472662267,-0.4389586212883416,-0.6138210265483268,False,True,False,12.811231910149564,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWY,offensive,127.73999786376953,0.6317977004539816,-0.0008168884016981348,0.7323756250204834,7.390001424153646,False,True,True,-0.02355346796147728,0.9449282953613756,-0.9684817633228529,0.5487884245290822,False,False,False,12.471295566400437,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
DVYE,offensive,34.04999923706055,0.1720041572914135,-0.0008168884016981348,0.22012265934234757,0.6551785786946615,True,True,True,-0.11328049838652277,-0.06819973442962678,-0.04508076395689599,-0.06677532740509462,False,True,False,12.405490859293812,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
IBB,offensive,165.75,0.1723416696507838,-0.0008168884016981348,0.24139778871488682,3.678118896484375,True,True,True,-2.5137827932453547,-2.06305257033983,-0.4507302229055248,-2.2663960215199612,False,True,False,12.378028375193374,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWT,offensive,72.38999938964844,0.19106149851806187,-0.0008168884016981348,0.35823846717921903,2.1880009969075522,True,True,True,0.06011547391150884,0.14974825650667556,-0.08963278259516672,-0.01236362582036632,False,True,False,12.310369800808308,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWH,offensive,23.020000457763672,0.127092032870183,-0.0008168884016981348,0.18754387355834087,0.45833346048990886,True,True,True,-0.18647074325604152,-0.12725156493420103,-0.05921917832184048,-0.10559985217926737,False,True,False,12.228644624239651,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
